date,Area_name,Diff_Altitude,Water_level,flood_level,Flood_Risk_Class
31-12-2008,Haryana,293.6340276,18.76998119,15.31301627,High
31-01-2009,Haryana,256.3861433,14.07261992,18.09398284,Low
28-02-2009,Haryana,71.27905832,12.22662047,20.04261851,Low
31-03-2009,Haryana,18.75115061,5.738758062,11.90980496,Low
30-04-2009,Haryana,216.7525536,6.86033713,23.873486,Low
31-05-2009,Haryana,190.9301773,5.515063086,23.20505418,Low
30-06-2009,Haryana,126.7594605,19.01956738,11.38485561,High
31-07-2009,Haryana,292.7012182,13.38142153,18.6153503,Low
31-08-2009,Haryana,228.1249135,10.19644982,19.51561221,Low
30-09-2009,Haryana,223.2014713,19.51669252,14.57123084,High
31-10-2009,Haryana,228.2169594,5.851023974,17.39910869,Low
30-11-2009,Haryana,202.3427633,15.00610627,23.92399594,Low
31-12-2009,Haryana,266.8544748,19.5792975,18.40037852,High
31-01-2010,Haryana,290.3570742,13.39778422,22.50368014,Low
28-02-2010,Haryana,291.8870297,19.65439517,11.69819396,High
31-03-2010,Haryana,104.4262059,14.93970792,12.22531322,High
30-04-2010,Haryana,118.8551888,13.42624116,23.01858232,Low
31-05-2010,Haryana,179.545227,15.26214347,24.14736709,Low
30-06-2010,Haryana,299.9321224,12.04131661,21.81051937,Low
31-07-2010,Haryana,155.232097,11.02359081,21.06617102,Low
31-08-2010,Haryana,88.47556031,18.74275884,21.3703771,Low
30-09-2010,Haryana,75.7114082,17.65678898,13.3888229,High
31-10-2010,Haryana,22.04309715,8.123221599,12.98640446,Low
30-11-2010,Haryana,234.7761438,1.328069373,16.72978992,Low
31-12-2010,Haryana,262.5849051,7.440188312,11.87781725,Low
31-01-2011,Haryana,204.2974084,14.60224038,17.57111636,Low
28-02-2011,Haryana,252.8000651,8.776837464,16.5392695,Low
31-03-2011,Haryana,268.543747,7.329718188,22.84531918,Low
30-04-2011,Haryana,281.2082742,16.01949778,24.57445898,Low
31-05-2011,Haryana,86.51385183,18.99146004,11.4825371,High
30-06-2011,Haryana,126.5490747,17.4446233,13.53079324,High
31-07-2011,Haryana,41.90229848,14.08868636,16.61490568,Low
31-08-2011,Haryana,40.79329702,14.53898817,12.64758185,High
30-09-2011,Haryana,177.468811,2.151453844,10.68945692,Low
31-10-2011,Haryana,87.61274341,3.247074348,14.5509315,Low
30-11-2011,Haryana,80.18835972,11.38990591,14.27830338,Low
31-12-2011,Haryana,170.3988044,19.90042938,18.76608386,High
31-01-2012,Haryana,47.57668406,10.18559372,24.43690087,Low
29-02-2012,Haryana,170.3426585,7.659323308,12.70624787,Low
31-03-2012,Haryana,127.0055723,11.86684498,13.68429467,Low
30-04-2012,Haryana,87.44744455,3.229695063,23.76376039,Low
31-05-2012,Haryana,216.8004231,10.52648236,11.01614351,Low
30-06-2012,Haryana,102.2816261,12.49566197,15.61729348,Low
31-07-2012,Haryana,91.76051526,7.178958828,10.19454183,Low
31-08-2012,Haryana,137.4016717,11.65305844,14.55843008,Low
30-09-2012,Haryana,251.4498351,6.941505094,18.82772519,Low
31-10-2012,Haryana,169.4781842,15.06206739,24.21110951,Low
30-11-2012,Haryana,62.1420185,4.767039897,10.49916835,Low
31-12-2012,Haryana,194.4095811,11.2031405,11.78826037,Low
31-01-2013,Haryana,199.722349,18.74270613,12.51632759,High
28-02-2013,Haryana,286.4857211,1.016184671,11.35484686,Low
31-03-2013,Haryana,126.5949994,16.41901816,17.61324702,Low
30-04-2013,Haryana,185.2387877,7.779698085,11.38775704,Low
31-05-2013,Haryana,14.9382284,8.799461716,13.83197554,Low
30-06-2013,Haryana,132.1854486,14.48546876,23.5762291,Low
31-07-2013,Haryana,127.8757626,16.97126566,23.52136304,Low
31-08-2013,Haryana,230.8498892,6.662238996,17.87855239,Low
30-09-2013,Haryana,26.76816254,13.24163499,16.32368155,Low
31-10-2013,Haryana,57.29799831,12.10705222,19.19150435,Low
30-11-2013,Haryana,85.99727703,3.241192167,18.39667913,Low
31-12-2013,Haryana,200.8272011,12.0938416,18.71218381,Low
31-01-2014,Haryana,237.7847351,9.59795474,14.45842233,Low
28-02-2014,Haryana,84.8216554,19.79777634,19.59056645,High
31-03-2014,Haryana,112.7804162,4.59604216,21.58714296,Low
30-04-2014,Haryana,126.7338995,5.751414394,22.96999668,Low
31-05-2014,Haryana,228.2759641,3.167127608,24.23052595,Low
30-06-2014,Haryana,108.0069753,5.313545445,17.74834416,Low
31-07-2014,Haryana,279.393108,6.915520112,17.48933247,Low
31-08-2014,Haryana,232.6092125,7.414738823,12.90844027,Low
30-09-2014,Haryana,147.283752,15.26292387,14.14224729,High
31-10-2014,Haryana,166.6208743,13.85969882,21.07875333,Low
30-11-2014,Haryana,262.1666483,18.72907438,11.82657028,High
31-12-2014,Haryana,264.0477055,14.18544879,17.15347319,Low
31-01-2015,Haryana,232.0144155,19.2624092,12.06816434,High
28-02-2015,Haryana,92.76115897,18.67273578,22.78758832,Low
31-03-2015,Haryana,233.8631655,5.249574049,19.02988979,Low
30-04-2015,Haryana,154.782781,12.85259243,23.92867722,Low
31-05-2015,Haryana,107.6425169,9.302458095,23.68967623,Low
30-06-2015,Haryana,129.6011756,16.43162615,20.82449712,Low
31-07-2015,Haryana,38.46435888,19.74214755,19.11563067,High
31-08-2015,Haryana,182.12501,3.614583091,15.60668719,Low
30-09-2015,Haryana,68.51173406,2.844391387,20.76869395,Low
31-10-2015,Haryana,277.8549234,3.946665559,12.98786011,Low
30-11-2015,Haryana,201.7973745,6.1002925,16.20227684,Low
31-12-2015,Haryana,289.3230479,19.70038617,23.12489814,Low
31-01-2016,Haryana,194.7599423,10.37166098,22.6698034,Low
29-02-2016,Haryana,131.6038686,5.060889528,13.40099291,Low
31-03-2016,Haryana,167.3079365,12.55339917,10.98592189,High
30-04-2016,Haryana,268.4116957,12.60645635,13.56028358,Low
31-05-2016,Haryana,291.2561721,14.09049941,18.03858591,Low
30-06-2016,Haryana,154.0767291,7.063043184,23.57417713,Low
31-07-2016,Haryana,239.509601,4.772708327,20.37381128,Low
31-08-2016,Haryana,99.29264813,9.511672491,24.21978836,Low
30-09-2016,Haryana,20.20878761,16.34927206,10.04041419,High
31-10-2016,Haryana,257.4818324,10.47457723,14.54597589,Low
30-11-2016,Haryana,94.34982452,3.059554871,17.31492745,Low
31-12-2016,Haryana,86.78570119,5.044074468,13.13827958,Low
31-01-2017,Haryana,266.3004333,13.92854523,21.27293995,Low
28-02-2017,Haryana,174.3832923,6.841205285,14.47367582,Low
31-03-2017,Haryana,90.71289052,11.23610906,22.79142055,Low
30-04-2017,Haryana,158.5823354,18.34037091,12.78576713,High
31-05-2017,Haryana,35.72469036,7.293956648,20.42450696,Low
30-06-2017,Haryana,152.432942,16.9427596,18.17805863,Low
31-07-2017,Haryana,232.0145146,1.75134183,15.43382464,Low
31-08-2017,Haryana,3.673475995,2.710010099,12.68264171,Low
30-09-2017,Haryana,157.4156727,5.653140482,22.9215222,Low
31-10-2017,Haryana,69.08886544,18.2629506,19.04487709,Low
30-11-2017,Haryana,235.3904692,12.01433471,23.11649257,Low
31-12-2017,Haryana,8.972337877,13.66351575,12.21187285,High
31-01-2018,Haryana,233.6408864,18.48116028,16.89877791,High
28-02-2018,Haryana,86.27690826,6.75046886,15.42527973,Low
31-03-2018,Haryana,88.17678421,11.78730031,15.92963482,Low
30-04-2018,Haryana,239.1411081,6.804142111,10.54520289,Low
31-05-2018,Haryana,186.0490522,11.534873,16.9613703,Low
30-06-2018,Haryana,141.9041251,0.664127208,12.88988107,Low
31-07-2018,Haryana,90.88747283,0.819694086,18.19288389,Low
31-08-2018,Haryana,36.96646481,15.911472,11.71884935,High
30-09-2018,Haryana,18.58535324,4.795346891,14.71312098,Low
31-10-2018,Haryana,152.3883315,6.225866775,19.90520247,Low
30-11-2018,Haryana,231.0873806,16.2956628,20.66549359,Low
31-12-2018,Haryana,283.914172,17.59672658,16.22747728,High
31-01-2019,Haryana,182.6904805,8.992865349,16.33122133,Low
28-02-2019,Haryana,122.6221177,13.24719425,14.37298228,Low
31-03-2019,Haryana,99.8268949,12.90013316,18.51332621,Low
30-04-2019,Haryana,118.5887903,13.62253294,22.47016753,Low
31-05-2019,Haryana,93.96273358,3.204995647,12.22340841,Low
30-06-2019,Haryana,197.4003193,5.981845048,19.45096207,Low
31-07-2019,Haryana,87.31156754,15.50913025,16.12569339,Low
31-08-2019,Haryana,64.77808278,13.27038371,19.68935839,Low
30-09-2019,Haryana,18.4577311,18.2566866,20.80321511,Low
31-10-2019,Haryana,41.77251085,14.33978214,22.89440695,Low
30-11-2019,Haryana,75.45723466,0.775066565,19.19145225,Low
31-12-2019,Haryana,247.6502842,4.076798003,24.58766992,Low
31-01-2020,Haryana,190.4143961,5.440137655,21.17366755,Low
29-02-2020,Haryana,72.10881889,6.569720307,19.67750212,Low
31-03-2020,Haryana,126.0365079,10.34551173,21.54941402,Low
30-04-2020,Haryana,176.2901058,17.78587781,19.81188981,Low
31-05-2020,Haryana,159.3732361,6.285495119,21.03987521,Low
30-06-2020,Haryana,118.5807257,3.816438467,10.21299359,Low
31-07-2020,Haryana,235.1605202,16.68560252,10.96394319,High
31-08-2020,Haryana,174.1204356,16.66495706,14.74915394,High
30-09-2020,Haryana,161.6207949,1.874680899,19.36035845,Low
31-10-2020,Haryana,178.0491496,9.050223305,18.16021416,Low
30-11-2020,Haryana,153.4152859,6.925888079,15.553432,Low
31-12-2020,Haryana,246.3244445,18.86151812,15.17607375,High
31-01-2021,Haryana,102.4604825,15.67599467,13.03213131,High
28-02-2021,Haryana,118.1868547,13.44651507,23.40805696,Low
31-03-2021,Haryana,27.89834406,1.444347566,12.04453479,Low
30-04-2021,Haryana,55.82046932,15.65099046,18.38910208,Low
31-05-2021,Haryana,177.8667466,7.230079274,10.00459908,Low
30-06-2021,Haryana,182.0970957,11.28435927,17.37190657,Low
31-07-2021,Haryana,8.422319566,12.84785765,16.33087986,Low
31-08-2021,Haryana,92.52530219,17.89457114,17.98938741,Low
30-09-2021,Haryana,134.682268,3.872845807,21.07317958,Low
31-10-2021,Haryana,20.806262,16.83599425,18.88402672,Low
30-11-2021,Haryana,194.359956,13.1473307,18.55626004,Low
31-12-2021,Haryana,46.25156307,18.83234042,16.29206694,High
31-01-2022,Haryana,35.28413006,5.221653403,17.38613224,Low
28-02-2022,Haryana,255.5325477,5.607927317,19.70868345,Low
31-03-2022,Haryana,271.7501391,2.533100787,11.00763944,Low
30-04-2022,Haryana,160.0436581,17.97889201,15.40928111,High
31-05-2022,Haryana,96.01129132,8.557160189,22.57961832,Low
30-06-2022,Haryana,83.82698751,0.150419987,14.99656233,Low
31-07-2022,Haryana,108.8386203,15.16320169,13.64968226,High
31-08-2022,Haryana,121.01463,10.89473067,17.021698,Low
30-09-2022,Haryana,48.01066349,12.7194704,22.90833939,Low
31-10-2022,Haryana,137.6253869,18.84243492,17.25685084,High
30-11-2022,Haryana,263.1065127,14.70456361,22.74269764,Low
31-12-2022,Haryana,151.9568777,1.385403697,20.69458811,Low
31-01-2023,Haryana,202.2120233,12.65224401,22.17393096,Low
28-02-2023,Haryana,242.1766036,3.0206,17.59926385,Low
31-03-2023,Haryana,177.5252764,12.36993679,18.09681037,Low
30-04-2023,Haryana,163.2061506,5.747247682,12.09795476,Low
31-05-2023,Haryana,187.8471592,9.115187046,11.89065919,Low
30-06-2023,Haryana,299.5955326,4.591384999,17.05725635,Low
31-07-2023,Haryana,115.4971801,3.671456545,14.25338632,Low
31-08-2023,Haryana,204.0841902,2.870650506,13.67646412,Low
30-09-2023,Haryana,28.82472137,5.115257563,16.3499652,Low
31-10-2023,Haryana,235.596006,8.409784209,21.80789001,Low
30-11-2023,Haryana,291.3920092,3.77541536,20.59558477,Low
31-12-2023,Haryana,94.24672661,16.46928686,22.39036081,Low
31-01-2000,Himachal Pradesh,142.4101932,12.72191764,22.45875059,Low
29-02-2000,Himachal Pradesh,282.8076866,8.864319285,18.20968597,Low
31-03-2000,Himachal Pradesh,106.9539689,10.64768695,11.36680039,Low
30-04-2000,Himachal Pradesh,229.4555767,16.27913543,23.24701529,Low
31-05-2000,Himachal Pradesh,161.9688781,13.13237816,16.62307854,Low
30-06-2000,Himachal Pradesh,207.154611,13.51949597,23.99380534,Low
31-07-2000,Himachal Pradesh,47.40078322,8.36846687,11.73699683,Low
31-08-2000,Himachal Pradesh,171.5257139,17.83665617,19.70930676,Low
30-09-2000,Himachal Pradesh,116.589272,16.0423929,23.06731934,Low
31-10-2000,Himachal Pradesh,58.58058664,0.682968556,17.09622827,Low
30-11-2000,Himachal Pradesh,223.0450929,8.941037385,18.53638316,Low
31-12-2000,Himachal Pradesh,25.58326428,2.054741816,15.83021211,Low
31-01-2001,Himachal Pradesh,169.459342,3.679172063,12.80545903,Low
28-02-2001,Himachal Pradesh,150.4339368,19.27406731,11.62375143,High
31-03-2001,Himachal Pradesh,164.8851599,14.06637034,13.01533875,High
30-04-2001,Himachal Pradesh,185.6607074,0.307119692,10.61754892,Low
31-05-2001,Himachal Pradesh,20.59353163,4.116859725,10.39706368,Low
30-06-2001,Himachal Pradesh,81.08996186,2.967220416,23.35400568,Low
31-07-2001,Himachal Pradesh,12.7003519,16.59949464,14.58807604,High
31-08-2001,Himachal Pradesh,150.1516978,3.899377928,13.04166671,Low
30-09-2001,Himachal Pradesh,232.0023669,14.23103507,14.59791482,Low
31-10-2001,Himachal Pradesh,202.2490918,19.5048748,22.55853466,Low
30-11-2001,Himachal Pradesh,241.1035432,2.309352276,15.90123359,Low
31-12-2001,Himachal Pradesh,251.7879053,0.95150571,24.17263187,Low
31-01-2002,Himachal Pradesh,138.5265077,4.334447468,14.31908364,Low
28-02-2002,Himachal Pradesh,238.7672186,5.839875751,19.59839392,Low
31-03-2002,Himachal Pradesh,260.2236364,0.147378113,12.21687271,Low
30-04-2002,Himachal Pradesh,163.28236,11.82615199,18.18766126,Low
31-05-2002,Himachal Pradesh,149.104907,13.47191263,13.31462784,High
30-06-2002,Himachal Pradesh,75.45379439,11.18558484,18.21113752,Low
31-07-2002,Himachal Pradesh,12.38874714,12.38843807,13.85664216,Low
31-08-2002,Himachal Pradesh,120.1078097,9.257710888,22.01563117,Low
30-09-2002,Himachal Pradesh,55.68222342,9.652567235,20.26509257,Low
31-10-2002,Himachal Pradesh,216.4080954,11.75368068,21.04864722,Low
30-11-2002,Himachal Pradesh,179.3940848,8.863527739,17.35929013,Low
31-12-2002,Himachal Pradesh,104.2467583,10.43051498,15.09702402,Low
31-01-2003,Himachal Pradesh,217.0297341,17.56138205,18.91063963,Low
28-02-2003,Himachal Pradesh,152.9169489,17.39087149,12.43971261,High
31-03-2003,Himachal Pradesh,103.0636021,12.76819161,16.40260093,Low
30-04-2003,Himachal Pradesh,34.23991843,19.06168369,21.88799994,Low
31-05-2003,Himachal Pradesh,154.2906813,10.9906268,22.23048119,Low
30-06-2003,Himachal Pradesh,16.563292,16.09944024,20.47392939,Low
31-07-2003,Himachal Pradesh,82.01093765,1.310673956,15.71885826,Low
31-08-2003,Himachal Pradesh,3.568627357,9.419174706,14.21822689,Low
30-09-2003,Himachal Pradesh,193.8792316,4.191530674,10.44330252,Low
31-10-2003,Himachal Pradesh,38.42785939,13.69216224,16.27054307,Low
30-11-2003,Himachal Pradesh,68.45052985,12.01682715,16.11565088,Low
31-12-2003,Himachal Pradesh,289.4558527,2.277027447,12.99569423,Low
31-01-2004,Himachal Pradesh,199.8229252,10.44788227,14.13512864,Low
29-02-2004,Himachal Pradesh,65.3789298,4.96175431,16.10619373,Low
31-03-2004,Himachal Pradesh,31.45200103,16.87027543,22.34059475,Low
30-04-2004,Himachal Pradesh,187.8735185,8.652109275,21.96362919,Low
31-05-2004,Himachal Pradesh,94.51850176,5.514289302,16.23745542,Low
30-06-2004,Himachal Pradesh,80.19505965,13.09553492,23.43560287,Low
31-07-2004,Himachal Pradesh,240.0681632,6.754744857,24.87565609,Low
31-08-2004,Himachal Pradesh,50.89899002,13.8827227,10.72122595,High
30-09-2004,Himachal Pradesh,270.6856645,4.496783,12.04663913,Low
31-10-2004,Himachal Pradesh,234.2853198,6.688301038,11.25851503,Low
30-11-2004,Himachal Pradesh,290.9887287,17.73871004,20.83240191,Low
31-12-2004,Himachal Pradesh,191.6427283,9.571863995,14.1041357,Low
31-01-2005,Himachal Pradesh,200.1217011,10.2171619,24.14480434,Low
28-02-2005,Himachal Pradesh,216.2260199,4.105256823,16.12798144,Low
31-03-2005,Himachal Pradesh,225.9888831,13.91916109,22.22437988,Low
30-04-2005,Himachal Pradesh,201.7020094,5.356823539,23.59578213,Low
31-05-2005,Himachal Pradesh,208.4493293,1.488101292,23.82113907,Low
30-06-2005,Himachal Pradesh,161.3971954,5.402108028,17.19594778,Low
31-07-2005,Himachal Pradesh,188.6123777,11.46975336,24.60925769,Low
31-08-2005,Himachal Pradesh,243.3699264,7.069769427,12.62840325,Low
30-09-2005,Himachal Pradesh,237.1345869,11.56161435,23.88623378,Low
31-10-2005,Himachal Pradesh,258.6971875,15.26348463,20.63303683,Low
30-11-2005,Himachal Pradesh,162.8103837,19.10538763,22.99021031,Low
31-12-2005,Himachal Pradesh,262.6076829,2.386146291,11.43828288,Low
31-01-2006,Himachal Pradesh,15.74909281,18.77498953,13.51279346,High
28-02-2006,Himachal Pradesh,263.5595697,2.837393186,18.84272738,Low
31-03-2006,Himachal Pradesh,42.12117966,2.04660128,22.02801299,Low
30-04-2006,Himachal Pradesh,198.7321706,14.41400573,20.4442902,Low
31-05-2006,Himachal Pradesh,295.4679335,2.784300139,16.66037924,Low
30-06-2006,Himachal Pradesh,86.2999991,15.74933377,24.85662549,Low
31-07-2006,Himachal Pradesh,271.3281777,16.93051952,10.44627341,High
31-08-2006,Himachal Pradesh,65.91835248,7.843145415,21.46169695,Low
30-09-2006,Himachal Pradesh,94.49166663,11.99958436,18.82279562,Low
31-10-2006,Himachal Pradesh,121.0406676,18.87006802,20.18109597,Low
30-11-2006,Himachal Pradesh,236.1251397,14.84627155,17.02086294,Low
31-12-2006,Himachal Pradesh,221.9341859,9.424499553,24.40122246,Low
31-01-2007,Himachal Pradesh,254.0009937,2.249437427,19.15872754,Low
28-02-2007,Himachal Pradesh,61.2112793,7.929849041,16.2583674,Low
31-03-2007,Himachal Pradesh,165.4322096,19.16523762,24.86531763,Low
30-04-2007,Himachal Pradesh,166.2927465,11.87902715,14.8226799,Low
31-05-2007,Himachal Pradesh,59.14795826,0.107286288,14.42720688,Low
30-06-2007,Himachal Pradesh,282.7110934,3.180467899,10.5418327,Low
31-07-2007,Himachal Pradesh,49.65395251,16.42426096,20.6459625,Low
31-08-2007,Himachal Pradesh,121.640546,15.41401985,21.29491542,Low
30-09-2007,Himachal Pradesh,56.47385451,18.23966239,10.78247399,High
31-10-2007,Himachal Pradesh,293.2534185,1.546476262,24.27413171,Low
30-11-2007,Himachal Pradesh,143.6131599,10.72684019,22.38363678,Low
31-12-2007,Himachal Pradesh,240.0139617,3.117186186,23.67754086,Low
31-01-2008,Himachal Pradesh,157.422077,0.663702775,23.17008298,Low
29-02-2008,Himachal Pradesh,123.6058209,14.58486903,23.17755248,Low
31-03-2008,Himachal Pradesh,224.3534464,18.77262068,15.34572021,High
30-04-2008,Himachal Pradesh,260.9670692,16.53349365,24.29197508,Low
31-05-2008,Himachal Pradesh,235.4025037,13.10434949,10.79051158,High
30-06-2008,Himachal Pradesh,110.4584189,18.57325057,22.3506431,Low
31-07-2008,Himachal Pradesh,48.53939531,9.849870536,17.27235867,Low
31-08-2008,Himachal Pradesh,230.4371567,13.63999237,24.40218901,Low
30-09-2008,Himachal Pradesh,114.7079367,15.83481721,21.28219024,Low
31-10-2008,Himachal Pradesh,166.6481924,8.907659957,19.4218692,Low
30-11-2008,Himachal Pradesh,54.19973374,16.48135041,17.42711224,Low
31-12-2008,Himachal Pradesh,148.072835,9.06752941,22.67319101,Low
31-01-2009,Himachal Pradesh,180.1077103,1.677157507,12.83192671,Low
28-02-2009,Himachal Pradesh,11.64075519,9.603826835,15.25826257,Low
31-03-2009,Himachal Pradesh,173.9543881,4.292284503,21.97323946,Low
30-04-2009,Himachal Pradesh,78.32066703,19.67655687,12.58636416,High
31-05-2009,Himachal Pradesh,67.52605241,11.49203856,22.65374642,Low
30-06-2009,Himachal Pradesh,187.2367719,2.925246234,21.73259195,Low
31-07-2009,Himachal Pradesh,259.4097659,19.50985324,12.11346051,High
31-08-2009,Himachal Pradesh,251.6862664,4.186455472,11.68861292,Low
30-09-2009,Himachal Pradesh,173.9046973,9.416209693,15.75413302,Low
31-10-2009,Himachal Pradesh,1.547598761,18.74823444,17.06880544,High
30-11-2009,Himachal Pradesh,40.85519549,16.70815554,10.90639769,High
31-12-2009,Himachal Pradesh,20.94743987,9.256496446,22.20556655,Low
31-01-2010,Himachal Pradesh,163.1287518,15.45762833,19.21156929,Low
28-02-2010,Himachal Pradesh,37.31989828,2.637569273,17.67317242,Low
31-03-2010,Himachal Pradesh,200.1336804,0.793450284,15.78678446,Low
30-04-2010,Himachal Pradesh,164.2469935,16.82049031,19.72304943,Low
31-05-2010,Himachal Pradesh,62.92288612,8.298878592,23.40539863,Low
30-06-2010,Himachal Pradesh,14.30286108,3.316241929,14.904055,Low
31-07-2010,Himachal Pradesh,115.2873246,3.979017654,12.12813961,Low
31-08-2010,Himachal Pradesh,86.63895507,15.86491223,17.88024772,Low
30-09-2010,Himachal Pradesh,76.61076241,4.706954631,13.71835817,Low
31-10-2010,Himachal Pradesh,257.6059837,3.477456906,15.73775121,Low
30-11-2010,Himachal Pradesh,279.5624945,18.43166106,22.09609029,Low
31-12-2010,Himachal Pradesh,83.84230263,8.373489859,11.10438352,Low
31-01-2011,Himachal Pradesh,290.4166418,4.201138759,21.84991459,Low
28-02-2011,Himachal Pradesh,278.7187788,5.851959885,15.22485021,Low
31-03-2011,Himachal Pradesh,36.11309192,3.943672046,24.04628636,Low
30-04-2011,Himachal Pradesh,46.06319943,2.294871115,17.10027925,Low
31-05-2011,Himachal Pradesh,277.8544964,11.83308092,24.81812492,Low
30-06-2011,Himachal Pradesh,252.4509291,7.187315884,22.4610315,Low
31-07-2011,Himachal Pradesh,151.661776,11.70397664,13.92841787,Low
31-08-2011,Himachal Pradesh,159.2398931,10.16722194,14.23550418,Low
30-09-2011,Himachal Pradesh,246.625008,0.966837342,18.9794795,Low
31-10-2011,Himachal Pradesh,207.678334,12.85207898,13.90065744,Low
30-11-2011,Himachal Pradesh,156.8974355,13.97203269,16.69608432,Low
31-12-2011,Himachal Pradesh,138.0276859,3.029622898,23.0404998,Low
31-01-2012,Himachal Pradesh,105.55625,13.76747911,23.82069131,Low
29-02-2012,Himachal Pradesh,152.7308353,14.77968881,21.87083407,Low
31-03-2012,Himachal Pradesh,4.694994227,5.685219515,18.90265535,Low
30-04-2012,Himachal Pradesh,263.7849583,16.42290413,19.87367242,Low
31-05-2012,Himachal Pradesh,127.6201175,15.18206057,18.43027897,Low
30-06-2012,Himachal Pradesh,22.31486228,17.67769687,20.31081138,Low
31-07-2012,Himachal Pradesh,118.8118363,13.61540797,16.09924542,Low
31-08-2012,Himachal Pradesh,20.53331592,12.09564654,11.93179176,High
30-09-2012,Himachal Pradesh,80.20179881,16.62550984,18.45094481,Low
31-10-2012,Himachal Pradesh,118.8107455,1.236764664,19.64615746,Low
30-11-2012,Himachal Pradesh,200.92121,6.510040027,18.82437625,Low
31-12-2012,Himachal Pradesh,292.8953698,6.319823763,19.39369789,Low
31-01-2013,Himachal Pradesh,270.0352652,8.767704452,23.31726349,Low
28-02-2013,Himachal Pradesh,192.1552839,9.647909375,13.64296964,Low
31-03-2013,Himachal Pradesh,33.66893826,17.47450833,18.35766567,Low
30-04-2013,Himachal Pradesh,184.64231,17.23447987,13.95644218,High
31-05-2013,Himachal Pradesh,142.4189414,6.483702286,10.10962612,Low
30-06-2013,Himachal Pradesh,116.4313536,13.90747787,17.23250692,Low
31-07-2013,Himachal Pradesh,0.8789204,6.029000961,14.73324292,Low
31-08-2013,Himachal Pradesh,164.6861212,11.08516422,12.16297916,Low
30-09-2013,Himachal Pradesh,292.1000258,6.321849249,11.85504425,Low
31-10-2013,Himachal Pradesh,192.1435701,1.803740106,24.43940179,Low
30-11-2013,Himachal Pradesh,15.49804691,9.000859212,14.36452273,Low
31-12-2013,Himachal Pradesh,283.0389511,19.78748824,12.06564336,High
31-01-2014,Himachal Pradesh,9.881287779,16.45413036,22.2591464,Low
28-02-2014,Himachal Pradesh,181.2205313,5.574330411,20.9371239,Low
31-03-2014,Himachal Pradesh,112.2228882,19.0708077,13.05518836,High
30-04-2014,Himachal Pradesh,4.001621717,13.77823341,19.73102206,Low
31-05-2014,Himachal Pradesh,25.52415874,16.3114102,22.01443565,Low
30-06-2014,Himachal Pradesh,187.6953934,3.832057121,19.50153809,Low
31-07-2014,Himachal Pradesh,150.1070016,14.48843787,19.65734469,Low
31-08-2014,Himachal Pradesh,113.3175142,11.17623475,11.36169059,Low
30-09-2014,Himachal Pradesh,199.2813297,10.66263919,10.85655404,Low
31-10-2014,Himachal Pradesh,112.1455757,2.386627687,14.64743763,Low
30-11-2014,Himachal Pradesh,127.6453027,16.58388446,10.34873475,High
31-12-2014,Himachal Pradesh,95.68373503,0.255503518,21.45508221,Low
31-01-2015,Himachal Pradesh,167.0677882,13.75001884,14.34464969,Low
28-02-2015,Himachal Pradesh,64.5738583,1.681041398,15.51137766,Low
31-03-2015,Himachal Pradesh,179.8993275,6.578148552,15.98290408,Low
30-04-2015,Himachal Pradesh,249.8888231,12.98190681,22.9001098,Low
31-05-2015,Himachal Pradesh,65.14876407,9.77753903,21.25047429,Low
30-06-2015,Himachal Pradesh,63.10178577,2.877825624,16.3046194,Low
31-07-2015,Himachal Pradesh,262.5529224,10.69269821,11.94268455,Low
31-08-2015,Himachal Pradesh,3.517707697,6.61451146,17.83755343,Low
30-09-2015,Himachal Pradesh,295.4221598,11.86642141,13.09792628,Low
31-10-2015,Himachal Pradesh,262.4392254,14.54886477,19.07557819,Low
30-11-2015,Himachal Pradesh,0.72487048,12.55247049,18.6811792,Low
31-12-2015,Himachal Pradesh,137.3090848,8.967520278,11.33599363,Low
31-01-2016,Himachal Pradesh,38.00889739,10.30705617,18.94854608,Low
29-02-2016,Himachal Pradesh,265.0847997,13.93015613,17.34137036,Low
31-03-2016,Himachal Pradesh,140.8092325,2.545460698,22.1704659,Low
30-04-2016,Himachal Pradesh,96.05859007,3.498420796,10.55793493,Low
31-05-2016,Himachal Pradesh,253.2150157,6.337079185,14.93079512,Low
30-06-2016,Himachal Pradesh,257.8405705,13.48293326,20.04544421,Low
31-07-2016,Himachal Pradesh,293.4087187,14.94654725,17.94998265,Low
31-08-2016,Himachal Pradesh,14.39344191,2.581176571,24.70683781,Low
30-09-2016,Himachal Pradesh,81.9408875,5.123212966,22.37882803,Low
31-10-2016,Himachal Pradesh,210.2746902,19.31428357,15.33088436,High
30-11-2016,Himachal Pradesh,29.85078931,11.02694807,21.13817009,Low
31-12-2016,Himachal Pradesh,79.98552922,14.02241736,11.30552916,High
31-01-2017,Himachal Pradesh,249.8832775,7.586755132,17.67049911,Low
28-02-2017,Himachal Pradesh,19.26663686,5.599670227,15.81645608,Low
31-03-2017,Himachal Pradesh,146.4671962,10.10402917,22.28117087,Low
30-04-2017,Himachal Pradesh,28.4259227,15.62651403,16.62773426,Low
31-05-2017,Himachal Pradesh,81.52310432,3.107227658,20.03112781,Low
30-06-2017,Himachal Pradesh,137.7079749,18.42184478,24.37124398,Low
31-07-2017,Himachal Pradesh,118.2001991,11.17698839,13.61313816,Low
31-08-2017,Himachal Pradesh,281.5929771,2.391803622,16.57496128,Low
